ID,Tank Failure Pressure (bar),Liquid Ratio,Tank Width (m),Tank Length (m),Tank Height (m),BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,Status,Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z,Target Pressure (bar)
3331.0,40.49,0.19,2.0,1.62,1.22,1.61,1.01,444.58,288.68,12.0,4.0,4.0,0.61,5.0,subcooled,42.5,-42.0,96.7,11.0,2.0,12.95,-0.8,-0.1,0.49082363
3332.0,40.55,0.18,1.99,1.58,1.19,1.61,1.0,444.9,288.07,12.0,4.0,4.0,0.61,5.0,subcooled,42.5,-42.0,96.7,12.0,2.0,12.95,-0.8,1.7,0.35749227
3333.0,40.49,0.19,2.01,1.61,1.2,1.6,1.01,446.29,288.06,12.0,4.0,4.0,0.59,5.0,subcooled,42.5,-42.0,96.7,13.0,2.0,12.95,1.0,-1.9,0.57440162
3334.0,40.53,0.18,2.01,1.61,1.21,1.6,0.99,444.9,288.72,12.0,4.0,4.0,0.61,5.0,subcooled,42.5,-42.0,96.7,14.0,2.0,12.95,1.0,-0.1,0.54707456
3335.0,40.37,0.19,2.01,1.58,1.21,1.6,0.99,447.17,288.17,12.0,4.0,4.0,0.59,5.0,subcooled,42.5,-42.0,96.7,15.0,2.0,12.95,1.0,1.7,0.39902899
3336.0,40.58,0.19,2.01,1.61,1.22,1.62,1.01,445.17,288.43,12.0,4.0,4.0,0.6,5.0,subcooled,42.5,-42.0,96.7,16.0,2.0,12.95,2.8,-1.9,0.53074658
3337.0,40.49,0.18,2.01,1.58,1.22,1.61,1.01,446.23,288.23,12.0,4.0,4.0,0.61,5.0,subcooled,42.5,-42.0,96.7,17.0,2.0,12.95,2.8,-0.1,0.50908923
3338.0,40.33,0.18,1.99,1.58,1.19,1.59,1.02,445.24,287.9,12.0,4.0,4.0,0.61,5.0,subcooled,42.5,-42.0,96.7,18.0,2.0,12.95,2.8,1.7,0.3883906
3339.0,40.49,0.18,1.99,1.59,1.19,1.6,1.02,445.41,288.61,12.0,4.0,4.0,0.62,5.0,subcooled,42.5,-42.0,96.7,19.0,3.0,13.3,-1.05,-1.9,0.28035498
3340.0,40.68,0.18,2.0,1.61,1.22,1.61,1.0,445.65,288.48,12.0,4.0,4.0,0.58,5.0,subcooled,42.5,-42.0,96.7,20.0,3.0,13.3,-1.05,-0.1,0.26985422
3341.0,40.48,0.19,1.99,1.61,1.19,1.59,1.0,444.71,288.57,12.0,4.0,4.0,0.58,5.0,subcooled,42.5,-42.0,96.7,21.0,3.0,13.3,-1.05,1.7,0.22190078
3342.0,40.54,0.19,2.0,1.59,1.21,1.59,1.01,445.02,288.14,12.0,4.0,4.0,0.59,5.0,subcooled,42.5,-42.0,96.7,22.0,4.0,13.3,-0.8,2.0,0.18956883
3343.0,40.43,0.18,1.98,1.61,1.19,1.62,0.98,445.17,287.93,12.0,4.0,4.0,0.6,5.0,subcooled,42.5,-42.0,96.7,23.0,4.0,13.3,1.0,2.0,0.18901685
3344.0,40.47,0.19,2.02,1.6,1.2,1.6,1.01,445.05,289.05,12.0,4.0,4.0,0.6,5.0,subcooled,42.5,-42.0,96.7,24.0,4.0,13.3,2.8,2.0,0.19931875
3345.0,40.63,0.18,1.99,1.61,1.19,1.6,1.02,445.9,288.29,12.0,4.0,4.0,0.6,5.0,subcooled,42.5,-42.0,96.7,25.0,5.0,13.3,3.05,-1.9,0.25897983
3346.0,40.28,0.18,2.0,1.58,1.2,1.59,1.0,445.74,288.3,12.0,4.0,4.0,0.59,5.0,subcooled,42.5,-42.0,96.7,26.0,5.0,13.3,3.05,-0.1,0.25224885
3347.0,40.52,0.19,1.98,1.61,1.2,1.61,1.01,445.73,287.85,12.0,4.0,4.0,0.6,5.0,subcooled,42.5,-42.0,96.7,27.0,5.0,13.3,3.05,1.7,0.22222795
3348.0,34.4,0.28,2.8,4.62,1.4,0.42,0.98,352.87,339.56,13.0,3.0,8.0,2.41,10.0,subcooled,42.5,-42.0,96.7,1.0,1.0,16.85,0.9,-0.7,0.17461258
3349.0,34.47,0.28,2.8,4.61,1.41,0.41,1.01,352.66,339.48,13.0,3.0,8.0,2.42,10.0,subcooled,42.5,-42.0,96.7,2.0,1.0,16.85,0.9,3.1,0.17954536
3350.0,34.28,0.28,2.79,4.59,1.38,0.39,1.01,352.47,339.26,13.0,3.0,8.0,2.41,10.0,subcooled,42.5,-42.0,96.7,3.0,1.0,16.85,0.9,6.9,0.19893676
3351.0,34.47,0.28,2.8,4.61,1.4,0.39,1.0,352.23,339.08,13.0,3.0,8.0,2.41,10.0,subcooled,42.5,-42.0,96.7,4.0,1.0,16.85,2.2,-0.7,0.19064058
3352.0,34.47,0.28,2.81,4.59,1.41,0.41,1.01,352.6,339.22,13.0,3.0,8.0,2.41,10.0,subcooled,42.5,-42.0,96.7,5.0,1.0,16.85,2.2,3.1,0.19516867
3353.0,34.17,0.28,2.79,4.59,1.38,0.41,1.02,352.17,338.36,13.0,3.0,8.0,2.4,10.0,subcooled,42.5,-42.0,96.7,6.0,1.0,16.85,2.2,6.9,0.22254802
3354.0,34.11,0.28,2.8,4.59,1.41,0.41,1.01,352.66,339.31,13.0,3.0,8.0,2.38,10.0,subcooled,42.5,-42.0,96.7,7.0,1.0,16.85,3.5,-0.7,0.18765512
3355.0,34.41,0.28,2.8,4.59,1.41,0.4,1.01,352.87,339.4,13.0,3.0,8.0,2.39,10.0,subcooled,42.5,-42.0,96.7,8.0,1.0,16.85,3.5,3.1,0.19114445
3356.0,34.36,0.28,2.8,4.59,1.41,0.38,0.98,350.9,339.36,13.0,3.0,8.0,2.39,10.0,subcooled,42.5,-42.0,96.7,9.0,1.0,16.85,3.5,6.9,0.23822089
3357.0,34.3,0.28,2.81,4.6,1.4,0.39,1.0,352.31,339.56,13.0,3.0,8.0,2.41,10.0,subcooled,42.5,-42.0,96.7,10.0,2.0,14.35,0.9,-0.7,1.1634157
3358.0,34.22,0.28,2.81,4.62,1.39,0.38,1.01,353.42,339.02,13.0,3.0,8.0,2.4,10.0,subcooled,42.5,-42.0,96.7,11.0,2.0,14.35,0.9,3.1,1.1362205
3359.0,34.25,0.28,2.78,4.6,1.38,0.42,1.02,352.66,338.4,13.0,3.0,8.0,2.42,10.0,subcooled,42.5,-42.0,96.7,12.0,2.0,14.35,0.9,6.9,1.0756816
3360.0,34.4,0.28,2.81,4.58,1.4,0.39,1.02,351.43,338.77,13.0,3.0,8.0,2.39,10.0,subcooled,42.5,-42.0,96.7,13.0,2.0,14.35,2.2,-0.7,1.2387131
3361.0,34.19,0.28,2.79,4.6,1.39,0.38,0.98,352.28,339.74,13.0,3.0,8.0,2.41,10.0,subcooled,42.5,-42.0,96.7,14.0,2.0,14.35,2.2,3.1,1.2319335
3362.0,34.39,0.28,2.82,4.6,1.39,0.39,0.98,351.91,338.37,13.0,3.0,8.0,2.4,10.0,subcooled,42.5,-42.0,96.7,15.0,2.0,14.35,2.2,6.9,1.210313
3363.0,34.47,0.28,2.81,4.6,1.41,0.39,1.01,352.9,339.13,13.0,3.0,8.0,2.39,10.0,subcooled,42.5,-42.0,96.7,16.0,2.0,14.35,3.5,-0.7,1.0464759
3364.0,34.27,0.28,2.8,4.62,1.42,0.38,1.01,352.04,339.68,13.0,3.0,8.0,2.42,10.0,subcooled,42.5,-42.0,96.7,17.0,2.0,14.35,3.5,3.1,1.0588918
3365.0,1446.628788,0.28,2.81,4.59,1.4,0.39,1.0,352.1,339.21,13.0,3.0,8.0,2.41,10.0,subcooled,42.5,-42.0,96.7,18.0,2.0,14.35,3.5,6.9,1.0858788
3366.0,34.32,0.28,2.8,4.62,1.42,0.39,1.01,352.07,339.1,13.0,3.0,8.0,2.42,10.0,subcooled,42.5,-42.0,96.7,19.0,3.0,15.6,0.65,-0.7,0.66456366
3367.0,34.23,0.28,2.8,4.61,1.41,0.41,0.99,351.81,338.59,13.0,3.0,8.0,2.39,10.0,subcooled,42.5,-42.0,96.7,20.0,3.0,15.6,0.65,3.1,0.66008306
3368.0,34.35,0.28,2.81,4.62,1.4,0.4,1.01,351.79,339.1,13.0,3.0,8.0,2.42,10.0,subcooled,42.5,-42.0,96.7,21.0,3.0,15.6,0.65,6.9,0.60263669
3369.0,34.21,0.28,2.81,4.62,1.42,0.38,0.99,353.08,339.35,13.0,3.0,8.0,2.41,10.0,subcooled,42.5,-42.0,96.7,22.0,4.0,15.6,0.9,7.2,0.37013769
3370.0,34.3,0.28,2.8,4.61,1.4,0.41,1.0,353.86,338.51,13.0,3.0,8.0,2.39,10.0,subcooled,42.5,-42.0,96.7,23.0,4.0,15.6,2.2,7.2,0.34434128
3371.0,34.29,0.28,2.8,4.6,1.38,0.39,1.01,352.38,339.07,13.0,3.0,8.0,2.38,10.0,subcooled,42.5,-42.0,96.7,24.0,4.0,15.6,3.5,7.2,0.38437366
3372.0,34.39,0.28,2.82,4.58,1.4,0.4,0.99,353.32,338.8,13.0,3.0,8.0,2.39,10.0,subcooled,42.5,-42.0,96.7,25.0,5.0,15.6,3.75,-0.7,0.32673705
3373.0,34.31,0.28,2.8,4.61,1.39,0.39,0.98,352.74,338.94,13.0,3.0,8.0,2.41,10.0,subcooled,42.5,-42.0,96.7,26.0,5.0,15.6,3.75,3.1,0.33308649
3374.0,34.35,0.28,2.81,4.62,1.38,0.42,1.01,353.35,339.85,13.0,3.0,8.0,2.4,10.0,subcooled,42.5,-42.0,96.7,27.0,5.0,15.6,3.75,6.9,0.35922638
3375.0,27.14,0.87,3.0,8.0,0.98,1.18,0.19,469.92,324.02,16.0,3.0,15.0,1.21,30.0,subcooled,37.9,-1.0,152.0,1.0,1.0,18.75,7.9,-1.1,0.063264877
3376.0,27.32,0.87,2.99,8.02,0.99,1.22,0.18,468.33,324.55,16.0,3.0,15.0,1.21,30.0,subcooled,37.9,-1.0,152.0,2.0,1.0,18.75,7.9,6.2,0.066304982
3377.0,27.36,0.86,3.0,8.0,0.99,1.19,0.21,468.57,324.37,16.0,3.0,15.0,1.2,30.0,subcooled,37.9,-1.0,152.0,3.0,1.0,18.75,7.9,13.5,0.059432294
3378.0,27.45,0.87,2.99,8.0,0.99,1.2,0.21,469.5,324.82,16.0,3.0,15.0,1.19,30.0,subcooled,37.9,-1.0,152.0,4.0,1.0,18.75,9.2,-1.1,0.047407895
3379.0,27.31,0.86,3.0,8.01,0.99,1.2,0.19,468.3,324.48,16.0,3.0,15.0,1.21,30.0,subcooled,37.9,-1.0,152.0,5.0,1.0,18.75,9.2,6.2,0.046999093
3380.0,27.22,0.87,3.01,7.99,0.99,1.21,0.22,470.16,325.0,16.0,3.0,15.0,1.2,30.0,subcooled,37.9,-1.0,152.0,6.0,1.0,18.75,9.2,13.5,0.060259599
3381.0,27.47,0.87,3.02,8.01,1.0,1.2,0.19,468.95,324.51,16.0,3.0,15.0,1.21,30.0,subcooled,37.9,-1.0,152.0,7.0,1.0,18.75,10.5,-1.1,0.053870786
3382.0,27.19,0.86,2.99,8.0,1.0,1.22,0.19,470.28,324.98,16.0,3.0,15.0,1.2,30.0,subcooled,37.9,-1.0,152.0,8.0,1.0,18.75,10.5,6.2,0.055255063
3383.0,27.35,0.86,2.98,7.99,0.99,1.19,0.18,468.55,325.27,16.0,3.0,15.0,1.18,30.0,subcooled,37.9,-1.0,152.0,9.0,1.0,18.75,10.5,13.5,0.064913832
3384.0,27.48,0.86,3.01,8.01,0.99,1.2,0.19,471.03,325.1,16.0,3.0,15.0,1.2,30.0,subcooled,37.9,-1.0,152.0,10.0,2.0,17.45,7.9,-1.1,0.17894962
3385.0,27.15,0.86,3.0,8.0,1.01,1.19,0.19,468.25,324.97,16.0,3.0,15.0,1.22,30.0,subcooled,37.9,-1.0,152.0,11.0,2.0,17.45,7.9,6.2,0.17944527
3386.0,27.4,0.86,2.99,8.0,1.0,1.19,0.21,468.83,324.62,16.0,3.0,15.0,1.18,30.0,subcooled,37.9,-1.0,152.0,12.0,2.0,17.45,7.9,13.5,0.12857935
3387.0,27.55,0.86,3.02,7.99,1.01,1.21,0.2,469.8,324.93,16.0,3.0,15.0,1.2,30.0,subcooled,37.9,-1.0,152.0,13.0,2.0,17.45,9.2,-1.1,0.19913067
3388.0,27.4,0.87,3.01,7.98,1.0,1.2,0.19,469.12,324.84,16.0,3.0,15.0,1.2,30.0,subcooled,37.9,-1.0,152.0,14.0,2.0,17.45,9.2,6.2,0.20146543
3389.0,27.34,0.87,3.01,8.0,1.01,1.22,0.2,469.88,324.2,16.0,3.0,15.0,1.2,30.0,subcooled,37.9,-1.0,152.0,15.0,2.0,17.45,9.2,13.5,0.1432993
3390.0,27.33,0.86,2.98,7.99,0.99,1.19,0.2,470.02,324.56,16.0,3.0,15.0,1.22,30.0,subcooled,37.9,-1.0,152.0,16.0,2.0,17.45,10.5,-1.1,0.1692061
3391.0,27.12,0.87,3.0,8.0,1.01,1.18,0.21,469.36,324.28,16.0,3.0,15.0,1.22,30.0,subcooled,37.9,-1.0,152.0,17.0,2.0,17.45,10.5,6.2,0.17078741
3392.0,27.21,0.87,3.02,8.0,1.01,1.21,0.2,468.91,325.13,16.0,3.0,15.0,1.21,30.0,subcooled,37.9,-1.0,152.0,18.0,2.0,17.45,10.5,13.5,0.12173399
3393.0,27.15,0.87,3.0,8.01,0.98,1.21,0.2,469.5,324.59,16.0,3.0,15.0,1.2,30.0,subcooled,37.9,-1.0,152.0,19.0,3.0,18.1,7.65,-1.1,0.1465739
3394.0,27.2,0.87,3.01,8.0,0.99,1.19,0.19,469.5,323.63,16.0,3.0,15.0,1.18,30.0,subcooled,37.9,-1.0,152.0,20.0,3.0,18.1,7.65,6.2,0.14970757
3395.0,27.35,0.87,3.01,7.98,1.01,1.18,0.19,468.86,325.2,16.0,3.0,15.0,1.2,30.0,subcooled,37.9,-1.0,152.0,21.0,3.0,18.1,7.65,13.5,0.10213751
3396.0,27.23,0.86,3.02,8.0,1.0,1.2,0.2,468.46,324.69,16.0,3.0,15.0,1.2,30.0,subcooled,37.9,-1.0,152.0,22.0,4.0,18.1,7.9,13.8,0.072899826
3397.0,27.38,0.87,2.99,7.99,1.0,1.19,0.2,471.14,324.55,16.0,3.0,15.0,1.19,30.0,subcooled,37.9,-1.0,152.0,23.0,4.0,18.1,9.2,13.8,0.060157627
3398.0,27.12,0.87,3.01,8.01,1.02,1.2,0.22,470.12,325.28,16.0,3.0,15.0,1.19,30.0,subcooled,37.9,-1.0,152.0,24.0,4.0,18.1,10.5,13.8,0.060723353
3399.0,27.33,0.86,3.0,8.01,1.0,1.22,0.21,468.91,324.72,16.0,3.0,15.0,1.21,30.0,subcooled,37.9,-1.0,152.0,25.0,5.0,18.1,10.75,-1.1,0.073849216
3400.0,27.29,0.86,3.0,8.01,0.99,1.18,0.19,469.87,324.66,16.0,3.0,15.0,1.2,30.0,subcooled,37.9,-1.0,152.0,26.0,5.0,18.1,10.75,6.2,0.076304168
3401.0,27.41,0.86,3.02,8.0,0.99,1.19,0.22,470.75,325.11,16.0,3.0,15.0,1.18,30.0,subcooled,37.9,-1.0,152.0,27.0,5.0,18.1,10.75,13.5,0.063488565
3402.0,7.66,0.76,3.0,4.21,2.4,1.21,0.58,454.41,400.99,7.0,9.0,6.0,0.6,12.0,superheated,37.9,-1.0,152.0,1.0,1.0,9.15,-2.9,-1.3,0.13689065
3403.0,7.71,0.76,2.99,4.21,2.4,1.19,0.58,454.35,401.11,7.0,9.0,6.0,0.62,12.0,superheated,37.9,-1.0,152.0,2.0,1.0,9.15,-2.9,1.5,0.13262263
3404.0,7.79,0.76,2.99,4.18,2.4,1.21,0.6,454.87,401.6,7.0,9.0,6.0,0.61,12.0,superheated,37.9,-1.0,152.0,3.0,1.0,9.15,-2.9,4.3,0.12956968
3405.0,7.65,0.75,3.01,4.2,2.38,1.2,0.6,453.15,401.04,7.0,9.0,6.0,0.62,12.0,superheated,37.9,-1.0,152.0,4.0,1.0,9.15,1.4,-1.3,0.14748693
3406.0,7.68,0.75,2.99,4.22,2.4,1.2,0.6,453.71,401.2,7.0,9.0,6.0,0.59,12.0,superheated,37.9,-1.0,152.0,5.0,1.0,9.15,1.4,1.5,0.11226305
3407.0,7.57,0.76,2.99,4.2,2.41,1.19,0.6,454.54,400.83,7.0,9.0,6.0,0.58,12.0,superheated,37.9,-1.0,152.0,6.0,1.0,9.15,1.4,4.3,0.07217183
3408.0,7.72,0.76,3.0,4.19,2.38,1.21,0.6,454.29,400.84,7.0,9.0,6.0,0.6,12.0,superheated,37.9,-1.0,152.0,7.0,1.0,9.15,5.7,-1.3,0.084227435
3409.0,7.73,0.76,3.01,4.18,2.39,1.21,0.6,455.54,400.78,7.0,9.0,6.0,0.61,12.0,superheated,37.9,-1.0,152.0,8.0,1.0,9.15,5.7,1.5,0.072736517
3410.0,7.62,0.75,3.01,4.19,2.42,1.19,0.59,454.51,401.55,7.0,9.0,6.0,0.62,12.0,superheated,37.9,-1.0,152.0,9.0,1.0,9.15,5.7,4.3,0.13024458
3411.0,7.47,0.76,3.02,4.22,2.41,1.21,0.58,454.6,401.14,7.0,9.0,6.0,0.61,12.0,superheated,37.9,-1.0,152.0,10.0,2.0,8.45,-2.9,-1.3,0.89882046
3412.0,7.61,0.76,3.01,4.2,2.41,1.18,0.6,454.72,401.36,7.0,9.0,6.0,0.61,12.0,superheated,37.9,-1.0,152.0,11.0,2.0,8.45,-2.9,1.5,0.69186419
3413.0,7.67,0.76,2.99,4.2,2.39,1.21,0.59,453.98,401.13,7.0,9.0,6.0,0.6,12.0,superheated,37.9,-1.0,152.0,12.0,2.0,8.45,-2.9,4.3,0.48137087
3414.0,7.59,0.76,3.0,4.2,2.39,1.21,0.59,454.09,400.92,7.0,9.0,6.0,0.61,12.0,superheated,37.9,-1.0,152.0,13.0,2.0,8.45,1.4,-1.3,1.0648228
3415.0,7.75,0.76,3.02,4.2,2.41,1.22,0.61,455.01,400.59,7.0,9.0,6.0,0.59,12.0,superheated,37.9,-1.0,152.0,14.0,2.0,8.45,1.4,1.5,0.82917464
3416.0,7.78,0.76,2.98,4.21,2.41,1.19,0.59,454.68,400.82,7.0,9.0,6.0,0.61,12.0,superheated,37.9,-1.0,152.0,15.0,2.0,8.45,1.4,4.3,0.56391412
3417.0,7.88,0.76,3.01,4.2,2.41,1.19,0.6,454.85,400.83,7.0,9.0,6.0,0.61,12.0,superheated,37.9,-1.0,152.0,16.0,2.0,8.45,5.7,-1.3,0.63348073
3418.0,7.8,0.76,3.0,4.19,2.4,1.21,0.59,454.59,400.62,7.0,9.0,6.0,0.59,12.0,superheated,37.9,-1.0,152.0,17.0,2.0,8.45,5.7,1.5,0.54436672
3419.0,7.91,0.76,3.01,4.19,2.4,1.2,0.61,453.97,400.7,7.0,9.0,6.0,0.6,12.0,superheated,37.9,-1.0,152.0,18.0,2.0,8.45,5.7,4.3,0.36621156
3420.0,7.61,0.76,3.0,4.18,2.38,1.21,0.59,454.69,401.29,7.0,9.0,6.0,0.61,12.0,superheated,37.9,-1.0,152.0,19.0,3.0,8.8,-3.15,-1.3,0.33842063
3421.0,7.61,0.76,2.98,4.22,2.4,1.22,0.59,453.69,401.18,7.0,9.0,6.0,0.61,12.0,superheated,37.9,-1.0,152.0,20.0,3.0,8.8,-3.15,1.5,0.29625782
3422.0,7.78,0.76,2.99,4.19,2.41,1.22,0.58,456.15,401.05,7.0,9.0,6.0,0.6,12.0,superheated,37.9,-1.0,152.0,21.0,3.0,8.8,-3.15,4.3,0.22053434
3423.0,7.6,0.76,3.0,4.21,2.4,1.21,0.61,453.39,401.39,7.0,9.0,6.0,0.6,12.0,superheated,37.9,-1.0,152.0,22.0,4.0,8.8,-2.9,4.6,0.22898673
3424.0,7.56,0.76,3.01,4.18,2.4,1.21,0.58,452.95,401.28,7.0,9.0,6.0,0.59,12.0,superheated,37.9,-1.0,152.0,23.0,4.0,8.8,1.4,4.6,0.23241799
3425.0,7.8,0.75,3.01,4.19,2.41,1.19,0.61,453.85,401.19,7.0,9.0,6.0,0.6,12.0,superheated,37.9,-1.0,152.0,24.0,4.0,8.8,5.7,4.6,0.17338766
3426.0,7.7,0.76,3.01,4.18,2.38,1.19,0.61,456.34,401.38,7.0,9.0,6.0,0.62,12.0,superheated,37.9,-1.0,152.0,25.0,5.0,8.8,5.95,-1.3,0.22032757
3427.0,7.69,0.76,3.01,4.2,2.39,1.18,0.61,454.53,401.55,7.0,9.0,6.0,0.6,12.0,superheated,37.9,-1.0,152.0,26.0,5.0,8.8,5.95,1.5,0.21235546
3428.0,7.74,0.76,3.0,4.19,2.41,1.2,0.62,454.75,400.76,7.0,9.0,6.0,0.6,12.0,superheated,37.9,-1.0,152.0,27.0,5.0,8.8,5.95,4.3,0.19478022
3429.0,22.43,0.7,0.8,7.79,2.79,1.82,0.81,367.37,331.33,18.0,4.0,8.0,2.41,25.0,subcooled,37.9,-1.0,152.0,1.0,1.0,20.85,6.6,-2.0,0.097310781
3430.0,22.39,0.7,0.81,7.82,2.78,1.79,0.82,368.28,330.77,18.0,4.0,8.0,2.4,25.0,subcooled,37.9,-1.0,152.0,2.0,1.0,20.85,6.6,1.8,0.095963992
3431.0,22.51,0.71,0.79,7.8,2.81,1.81,0.81,367.98,330.47,18.0,4.0,8.0,2.41,25.0,subcooled,37.9,-1.0,152.0,3.0,1.0,20.85,6.6,5.6,0.10035553
3432.0,22.38,0.7,0.79,7.8,2.78,1.82,0.78,367.7,330.68,18.0,4.0,8.0,2.4,25.0,subcooled,37.9,-1.0,152.0,4.0,1.0,20.85,8.4,-2.0,0.057093609
3433.0,22.36,0.7,0.79,7.81,2.8,1.78,0.8,367.58,330.09,18.0,4.0,8.0,2.42,25.0,subcooled,37.9,-1.0,152.0,5.0,1.0,20.85,8.4,1.8,0.055937521
3434.0,22.45,0.7,0.8,7.78,2.82,1.81,0.82,367.16,330.84,18.0,4.0,8.0,2.4,25.0,subcooled,37.9,-1.0,152.0,6.0,1.0,20.85,8.4,5.6,0.069475263
3435.0,22.37,0.7,0.79,7.81,2.81,1.81,0.79,367.18,330.77,18.0,4.0,8.0,2.38,25.0,subcooled,37.9,-1.0,152.0,7.0,1.0,20.85,10.2,-2.0,0.057639536
3436.0,22.27,0.7,0.8,7.79,2.81,1.79,0.82,366.84,330.5,18.0,4.0,8.0,2.4,25.0,subcooled,37.9,-1.0,152.0,8.0,1.0,20.85,10.2,1.8,0.057284892
3437.0,22.22,0.7,0.79,7.81,2.79,1.79,0.82,367.62,330.55,18.0,4.0,8.0,2.39,25.0,subcooled,37.9,-1.0,152.0,9.0,1.0,20.85,10.2,5.6,0.062991038
3438.0,22.36,0.71,0.8,7.82,2.78,1.78,0.78,367.26,330.57,18.0,4.0,8.0,2.4,25.0,subcooled,37.9,-1.0,152.0,10.0,2.0,18.35,6.6,-2.0,0.34514418
3439.0,22.39,0.71,0.78,7.82,2.78,1.8,0.79,367.03,331.05,18.0,4.0,8.0,2.42,25.0,subcooled,37.9,-1.0,152.0,11.0,2.0,18.35,6.6,1.8,0.32954645
3440.0,22.43,0.7,0.82,7.8,2.82,1.8,0.81,368.04,331.01,18.0,4.0,8.0,2.41,25.0,subcooled,37.9,-1.0,152.0,12.0,2.0,18.35,6.6,5.6,0.23783828
3441.0,22.5,0.71,0.8,7.8,2.8,1.79,0.78,367.21,330.63,18.0,4.0,8.0,2.38,25.0,subcooled,37.9,-1.0,152.0,13.0,2.0,18.35,8.4,-2.0,0.3734172
3442.0,22.48,0.71,0.8,7.79,2.8,1.79,0.81,366.83,330.97,18.0,4.0,8.0,2.39,25.0,subcooled,37.9,-1.0,152.0,14.0,2.0,18.35,8.4,1.8,0.35697895
3443.0,22.31,0.71,0.78,7.81,2.81,1.78,0.79,366.41,330.87,18.0,4.0,8.0,2.41,25.0,subcooled,37.9,-1.0,152.0,15.0,2.0,18.35,8.4,5.6,0.24671756
3444.0,22.46,0.7,0.81,7.8,2.81,1.79,0.78,368.59,330.44,18.0,4.0,8.0,2.39,25.0,subcooled,37.9,-1.0,152.0,16.0,2.0,18.35,10.2,-2.0,0.31415367
3445.0,22.32,0.71,0.79,7.79,2.79,1.78,0.8,367.09,331.07,18.0,4.0,8.0,2.4,25.0,subcooled,37.9,-1.0,152.0,17.0,2.0,18.35,10.2,1.8,0.29940918
3446.0,22.44,0.7,0.82,7.8,2.81,1.78,0.8,366.29,330.78,18.0,4.0,8.0,2.42,25.0,subcooled,37.9,-1.0,152.0,18.0,2.0,18.35,10.2,5.6,0.20045793
3447.0,22.39,0.71,0.79,7.8,2.81,1.8,0.81,366.93,331.01,18.0,4.0,8.0,2.4,25.0,subcooled,37.9,-1.0,152.0,19.0,3.0,19.6,6.35,-2.0,0.26184341
3448.0,22.43,0.71,0.8,7.8,2.81,1.8,0.79,367.65,330.05,18.0,4.0,8.0,2.4,25.0,subcooled,37.9,-1.0,152.0,20.0,3.0,19.6,6.35,1.8,0.25337663
3449.0,22.48,0.7,0.82,7.81,2.79,1.78,0.81,367.28,330.31,18.0,4.0,8.0,2.4,25.0,subcooled,37.9,-1.0,152.0,21.0,3.0,19.6,6.35,5.6,0.19609693
3450.0,22.37,0.7,0.8,7.79,2.79,1.82,0.81,368.6,330.25,18.0,4.0,8.0,2.41,25.0,subcooled,37.9,-1.0,152.0,22.0,4.0,19.6,6.6,5.9,0.13120326
3451.0,22.39,0.7,0.79,7.8,2.82,1.82,0.79,366.68,331.09,18.0,4.0,8.0,2.39,25.0,subcooled,37.9,-1.0,152.0,23.0,4.0,19.6,8.4,5.9,0.10055543
3452.0,22.52,0.71,0.81,7.8,2.82,1.82,0.79,367.17,331.05,18.0,4.0,8.0,2.41,25.0,subcooled,37.9,-1.0,152.0,24.0,4.0,19.6,10.2,5.9,0.092211455
3453.0,22.59,0.7,0.8,7.8,2.81,1.81,0.78,366.77,330.41,18.0,4.0,8.0,2.38,25.0,subcooled,37.9,-1.0,152.0,25.0,5.0,19.6,10.45,-2.0,0.10543233
3454.0,22.27,0.7,0.82,7.8,2.8,1.82,0.8,367.92,330.13,18.0,4.0,8.0,2.4,25.0,subcooled,37.9,-1.0,152.0,26.0,5.0,19.6,10.45,1.8,0.10214418
3455.0,22.52,0.71,0.79,7.81,2.8,1.8,0.81,367.35,330.78,18.0,4.0,8.0,2.42,25.0,subcooled,37.9,-1.0,152.0,27.0,5.0,19.6,10.45,5.6,0.095300652
3456.0,35.14,0.74,2.0,3.21,1.59,0.6,0.39,429.31,419.82,13.0,4.0,9.0,2.61,3.0,subcooled,37.9,-1.0,152.0,1.0,1.0,16.65,-1.2,-0.6,0.091110602
3457.0,35.17,0.74,2.0,3.2,1.58,0.61,0.4,430.42,419.81,13.0,4.0,9.0,2.59,3.0,subcooled,37.9,-1.0,152.0,2.0,1.0,16.65,-1.2,3.7,0.095832668
3458.0,35.19,0.74,1.99,3.18,1.6,0.6,0.4,430.38,420.61,13.0,4.0,9.0,2.6,3.0,subcooled,37.9,-1.0,152.0,3.0,1.0,16.65,-1.2,8.0,0.1180907
3459.0,35.32,0.74,2.0,3.21,1.61,0.58,0.41,429.56,420.08,13.0,4.0,9.0,2.59,3.0,subcooled,37.9,-1.0,152.0,4.0,1.0,16.65,0.6,-0.6,0.091778405
3460.0,35.27,0.74,2.02,3.2,1.61,0.6,0.39,431.36,420.51,13.0,4.0,9.0,2.59,3.0,subcooled,37.9,-1.0,152.0,5.0,1.0,16.65,0.6,3.7,0.092982784
